unique_play_id,target_player_id,target_player_name,target_player_position,quarterback_id,quarterback_name,receiver_route,defensive_coverage,offense_team,defense_team,pass_result,pass_score_raw,open_score_raw,pass_pctile,open_pctile,expected_C_pct,open_receiver,blanketed_receiver,exceptional_pass,bad_pass,play_category,splash_play
20231029051677,46705,Allen Lazard,WR,53431.0,Zach Wilson,SLANT,COVER_2_ZONE,NYJ,NYG,I,48.639406589917655,2.787741020557629,52.14093293633915,5.097121792145186,67.54776,False,True,False,False,typical,False
20231029051843,42500,C.J. Uzomah,TE,53431.0,Zach Wilson,CROSS,COVER_1_MAN,NYJ,NYG,C,1.7199748131787373,18.272655938242792,25.90387069332199,54.82773287962569,57.744007,False,False,False,False,typical,False
20231029051990,54577,Daniel Bellinger,TE,56231.0,Tommy DeVito,FLAT,COVER_1_MAN,NYG,NYJ,I,81.0534194072073,13.646565201810375,66.54615057422374,37.78533957181342,81.41148,False,False,False,False,typical,False
20231029052353,54508,Wan'Dale Robinson,WR,56231.0,Tommy DeVito,OUT,COVER_3_ZONE,NYG,NYJ,I,28.32710546010776,11.447962756439296,44.2506734722813,29.483907557067912,66.53325,False,False,False,False,typical,False
20231029052939,54475,Garrett Wilson,WR,53431.0,Zach Wilson,SLANT,COVER_1_MAN,NYJ,NYG,I,87.13039150989061,7.027274108111566,70.62243017155821,15.589111016588685,80.51259,False,True,False,False,typical,False
20231029053154,54475,Garrett Wilson,WR,53431.0,Zach Wilson,OUT,COVER_1_MAN,NYJ,NYG,C,6.795038282871246,6.740359199534282,32.099815681270385,14.929817099106762,54.26353,False,True,False,False,typical,False
20231029053179,46226,Tyler Conklin,TE,53431.0,Zach Wilson,OUT,COVER_1_MAN,NYJ,NYG,I,17.15691311389363,4.496102189495698,38.99758967815114,8.918190840776974,58.4667,False,True,False,False,typical,False
20231029053413,54501,Breece Hall,RB,53431.0,Zach Wilson,FLAT,COVER_1_MAN,NYJ,NYG,I,90.74503178358097,18.959516043639496,73.82674039415852,57.09627109031617,86.72436,False,False,False,False,typical,False
20231029053587,54475,Garrett Wilson,WR,53431.0,Zach Wilson,CORNER,COVER_1_MAN,NYJ,NYG,C,15.367747798598893,14.226676941195564,38.01219339288246,40.16021551113001,64.0441,False,False,False,False,typical,False
20231029053698,54566,Jeremy Ruckert,TE,53431.0,Zach Wilson,GO,COVER_1_MAN,NYJ,NYG,I,5.183216481380127,15.607318682697382,30.526017297603858,45.57635048915355,59.44063,False,False,False,False,typical,False
20231029054037,54501,Breece Hall,RB,53431.0,Zach Wilson,FLAT,COVER_1_MAN,NYJ,NYG,C,97.96823930810206,24.601441004100494,85.02055862753438,71.11158372323834,91.35312,False,False,True,False,typical,False
20231029054067,54475,Garrett Wilson,WR,53431.0,Zach Wilson,CORNER,COVER_2_ZONE,NYJ,NYG,I,23.544053323234948,58.23542621319979,42.0601162625833,95.88118531121509,76.56935,True,False,False,False,typical,False
20231029054148,46705,Allen Lazard,WR,53431.0,Zach Wilson,HITCH,COVER_3_ZONE,NYJ,NYG,C,84.10412928912487,53.86116625215683,68.4318729618602,94.75400538777825,88.33762,True,False,False,False,typical,False
20231029054180,46705,Allen Lazard,WR,53431.0,Zach Wilson,SLANT,COVER_1_MAN,NYJ,NYG,I,0.0289008688180159,14.613989416917653,18.963561604990783,41.62058698426201,49.3899,False,False,False,True,typical,False
20231029054392,54475,Garrett Wilson,WR,53431.0,Zach Wilson,POST,PREVENT,NYJ,NYG,C,11.420613635747001,17.642386861967054,35.814547001276054,52.800226853821066,64.89625,False,False,False,False,typical,False
20231029054428,46705,Allen Lazard,WR,53431.0,Zach Wilson,CORNER,COVER_1_MAN,NYJ,NYG,C,9.789113436488783,23.775882554273664,34.5739401673047,69.54487452148022,67.208534,False,False,False,False,typical,False
20231029054603,46071,Saquon Barkley,RB,56231.0,Tommy DeVito,FLAT,COVER_6_ZONE,NYG,NYJ,C,97.24959135055542,21.678653301081454,83.13483623989791,64.79512264284702,90.4022,False,False,True,False,typical,False
20231029054697,54501,Breece Hall,RB,53431.0,Zach Wilson,OUT,COVER_1_MAN,NYJ,NYG,I,12.74034055833226,16.713813593057417,36.658159648376575,49.48248972068623,64.86974,False,False,False,False,typical,False
20231029054720,54475,Garrett Wilson,WR,53431.0,Zach Wilson,HITCH,COVER_1_MAN,NYJ,NYG,C,24.776217341423035,15.935281619947773,42.669785906706366,46.66099532113994,68.63317,False,False,False,False,typical,False
20231029054778,54475,Garrett Wilson,WR,53431.0,Zach Wilson,OUT,COVER_1_MAN,NYJ,NYG,I,-83.65425905601043,22.63269000263554,2.062951935346661,67.00694739827024,41.282745,False,False,False,True,typical,False
202310290656,47849,Diontae Johnson,WR,54485.0,Kenny Pickett,POST,COVER_4_ZONE,PIT,JAX,I,70.39169773887218,79.49995681582212,61.07330214093294,98.46164752587552,86.04747,True,False,False,False,typical,False
2023102906152,46095,Calvin Ridley,WR,53430.0,Trevor Lawrence,GO,COVER_1_MAN,JAX,PIT,I,14.774495246820152,8.842591443113974,37.5939316602864,20.998156812703815,59.868206,False,True,False,False,typical,False
2023102906311,44835,Evan Engram,TE,53430.0,Trevor Lawrence,HITCH,COVER_2_ZONE,JAX,PIT,C,0.003985194052802399,15.173981109821852,17.70877640720261,43.754430738692754,48.834713,False,False,False,True,typical,True
2023102906428,47849,Diontae Johnson,WR,54485.0,Kenny Pickett,HITCH,COVER_6_ZONE,PIT,JAX,I,-76.72309691843111,5.006198741100896,2.5379271232099816,10.229689493832412,30.526205,False,True,False,True,covered + bad,False
2023102906536,46095,Calvin Ridley,WR,53430.0,Trevor Lawrence,POST,COVER_2_ZONE,JAX,PIT,C,22.12925527128342,18.5291723732162,41.35828725365093,55.65007798100099,69.3724,False,False,False,False,typical,False
2023102906606,44835,Evan Engram,TE,53430.0,Trevor Lawrence,HITCH,COVER_3_ZONE,JAX,PIT,C,64.62251243065072,32.00555529731501,58.336877924287535,82.31249113852262,83.10309,True,False,False,False,typical,False
2023102906674,47849,Diontae Johnson,WR,54485.0,Kenny Pickett,SLANT,COVER_2_ZONE,PIT,JAX,C,84.71911653996753,13.582560306771484,68.8784914220899,37.523039841202326,82.490364,False,False,False,False,typical,False
2023102906721,54517,George Pickens,WR,54485.0,Kenny Pickett,CORNER,COVER_1_MAN,PIT,JAX,I,2.122734595077491,49.906614070083435,26.626967247979582,93.54884446334893,66.07448,True,False,False,False,typical,False
2023102906815,46116,Christian Kirk,WR,53430.0,Trevor Lawrence,GO,COVER_1_MAN,JAX,PIT,C,22.04229013331087,70.52863607672924,41.337019707925705,97.77399688075997,76.44114,True,False,False,False,typical,False
2023102906928,44835,Evan Engram,TE,53430.0,Trevor Lawrence,HITCH,COVER_3_ZONE,JAX,PIT,C,0.08661176452506858,12.118362474284353,20.168722529420105,32.036013044094716,48.313473,False,False,False,True,typical,True
20231029061041,53453,Najee Harris,RB,54485.0,Kenny Pickett,FLAT,COVER_3_ZONE,PIT,JAX,C,86.85609173462338,16.922549419798933,70.45228980575642,50.19140791152701,84.67033,False,False,False,False,typical,False
20231029061066,54905,Jaylen Warren,RB,54485.0,Kenny Pickett,SCREEN,COVER_6_ZONE,PIT,JAX,C,94.47554641626425,74.16382756085765,78.2929249964554,98.10009924854671,91.4616,True,False,True,False,open + exceptional,False
20231029061117,46095,Calvin Ridley,WR,53430.0,Trevor Lawrence,HITCH,COVER_3_ZONE,JAX,PIT,C,99.66016933335595,20.445780692666517,93.66227137388346,61.62625832978874,92.791336,False,False,True,False,typical,False
20231029061198,46095,Calvin Ridley,WR,53430.0,Trevor Lawrence,CROSS,COVER_1_MAN,JAX,PIT,C,-4.863171284863932,7.958367527447962,10.61250531688643,18.30426768750886,37.918884,False,True,False,True,covered + bad,True
20231029061245,46095,Calvin Ridley,WR,53430.0,Trevor Lawrence,CROSS,COVER_3_ZONE,JAX,PIT,IN,-168.00651183744483,4.061551273799722,0.10633772862611655,7.868991918332624,28.47653,False,True,False,True,covered + bad,False
20231029061308,47849,Diontae Johnson,WR,54485.0,Kenny Pickett,GO,COVER_2_ZONE,PIT,JAX,C,27.585445574047185,35.6889180262247,43.91039274067773,86.10520345952078,76.13752,True,False,False,False,typical,False
20231029061463,47849,Diontae Johnson,WR,54485.0,Kenny Pickett,OUT,COVER_3_ZONE,PIT,JAX,C,12.440606147749733,31.268538061390927,36.50928682830001,81.4759676733305,70.72429,True,False,False,False,typical,False
20231029061493,47849,Diontae Johnson,WR,54485.0,Kenny Pickett,OUT,COVER_3_ZONE,PIT,JAX,C,46.19823245911334,32.86499587477283,51.09173401389479,83.2978874237913,79.702065,True,False,False,False,typical,False
20231029061572,47849,Diontae Johnson,WR,54485.0,Kenny Pickett,IN,COVER_1_MAN,PIT,JAX,I,93.39471250559205,32.85430902242544,76.80419679568978,83.28370905997447,89.9951,True,False,True,False,open + exceptional,False
20231029061655,46095,Calvin Ridley,WR,53430.0,Trevor Lawrence,HITCH,COVER_3_ZONE,JAX,PIT,C,96.75153578042455,21.97044955519734,82.09272649936197,65.49695165177938,90.160034,False,False,True,False,typical,False
20231029061724,46116,Christian Kirk,WR,53430.0,Trevor Lawrence,SLANT,COVER_3_ZONE,JAX,PIT,I,29.409952625931624,12.125835997589206,44.69020275060258,32.06436977172834,67.33511,False,False,False,False,typical,False
20231029061854,46095,Calvin Ridley,WR,53430.0,Trevor Lawrence,OUT,COVER_3_ZONE,JAX,PIT,C,81.21926708920313,13.121639230977404,66.63122075712464,35.75783354600879,81.189674,False,False,False,False,typical,False
20231029061980,54673,Connor Heyward,TE,54485.0,Kenny Pickett,HITCH,COVER_6_ZONE,PIT,JAX,C,0.1560780008349868,17.66517394562527,20.849283992627253,52.90656458244719,53.31708,False,False,False,True,typical,False
20231029062147,47849,Diontae Johnson,WR,44814.0,Mitchell Trubisky,POST,COVER_6_ZONE,PIT,JAX,I,-91.54653609171982,0.20318491145212647,1.658868566567418,0.8861477385509712,28.280607,False,True,False,True,covered + bad,False
20231029062266,44835,Evan Engram,TE,53430.0,Trevor Lawrence,OUT,COVER_6_ZONE,JAX,PIT,C,16.30794358206913,9.74737891623397,38.52261449028782,23.819651212250108,61.159943,False,True,False,False,typical,False
20231029062315,53574,Luke Farrell,TE,53430.0,Trevor Lawrence,HITCH,COVER_3_ZONE,JAX,PIT,C,83.063431034391,12.378311064129107,67.83638168155395,33.071033602722245,81.43111,False,False,False,False,typical,False
20231029062340,46116,Christian Kirk,WR,53430.0,Trevor Lawrence,OUT,COVER_3_ZONE,JAX,PIT,C,75.02603706070659,19.401001573549408,63.20714589536367,58.42194810718843,82.42973,False,False,False,False,typical,False
20231029062370,46116,Christian Kirk,WR,53430.0,Trevor Lawrence,FLAT,COVER_3_ZONE,JAX,PIT,C,98.50332215428352,11.55423171507357,86.88501346944562,29.91634765348079,88.75014,False,False,True,False,typical,False
20231029062577,54673,Connor Heyward,TE,44814.0,Mitchell Trubisky,IN,COVER_6_ZONE,PIT,JAX,I,69.52717588283083,12.650190322219586,60.56997022543599,34.0351623422657,77.76851,False,False,False,False,typical,False
20231029062685,46095,Calvin Ridley,WR,53430.0,Trevor Lawrence,GO,COVER_1_MAN,JAX,PIT,I,2.3984170788793335,2.2899022345536366,26.981426343399974,4.118814688784914,47.838974,False,True,False,False,typical,False
20231029062708,46095,Calvin Ridley,WR,53430.0,Trevor Lawrence,SLANT,COVER_1_MAN,JAX,PIT,C,6.751982060494299,7.488715234467712,32.05728058981994,16.928966397277755,54.65338,False,True,False,False,typical,False
20231029062804,47849,Diontae Johnson,WR,44814.0,Mitchell Trubisky,OUT,COVER_2_ZONE,PIT,JAX,I,-131.12690150737762,17.138615391944384,0.2835672763363108,50.98539628526868,36.664696,False,False,False,True,typical,False
20231029062860,54517,George Pickens,WR,44814.0,Mitchell Trubisky,GO,COVER_6_ZONE,PIT,JAX,I,-11.792795107254506,3.564431635355845,8.237629377569828,6.748901176804196,33.886623,False,True,False,True,covered + bad,False
20231029062981,53454,Travis Etienne,RB,53430.0,Trevor Lawrence,GO,COVER_2_ZONE,JAX,PIT,C,65.95754602458246,24.51386391462397,59.04579611512831,70.96271090316178,82.03585,False,False,False,False,typical,False
20231029063036,53453,Najee Harris,RB,44814.0,Mitchell Trubisky,FLAT,COVER_4_ZONE,PIT,JAX,C,80.7324290158049,28.695148855389355,66.35474266269672,78.44179781653197,86.03709,True,False,False,False,typical,False
20231029063073,47849,Diontae Johnson,WR,44814.0,Mitchell Trubisky,OUT,COVER_6_ZONE,PIT,JAX,C,14.486569911241531,27.03090333730779,37.44505884020984,75.98185169431447,70.37528,True,False,False,False,typical,False
20231029063148,47849,Diontae Johnson,WR,44814.0,Mitchell Trubisky,HITCH,COVER_1_MAN,PIT,JAX,C,81.84091818217229,66.56050166340145,67.03530412590388,97.22104069190416,88.08873,True,False,False,False,typical,False
20231029063220,54517,George Pickens,WR,44814.0,Mitchell Trubisky,SLANT,COVER_1_MAN,PIT,JAX,C,43.94254017444723,21.472841390182225,50.21267545725223,64.36268254643414,76.45081,False,False,False,False,typical,False
20231029063328,44835,Evan Engram,TE,53430.0,Trevor Lawrence,OUT,COVER_1_MAN,JAX,PIT,C,89.44192409557542,11.028075736467606,72.7988090174394,28.058981993477953,83.13774,False,False,False,False,typical,False
20231029063353,53454,Travis Etienne,RB,53430.0,Trevor Lawrence,FLAT,COVER_0_MAN,JAX,PIT,C,99.44379113611475,33.70409402202439,91.74819225861336,84.2194810718843,93.622574,True,False,True,False,open + exceptional,False
20231029063402,46116,Christian Kirk,WR,53430.0,Trevor Lawrence,HITCH,COVER_1_MAN,JAX,PIT,C,37.657151213260995,52.03006522068395,47.979583156103786,94.32865447327379,79.60417,True,False,False,False,typical,False
20231029063454,44835,Evan Engram,TE,53430.0,Trevor Lawrence,HITCH,COVER_1_MAN,JAX,PIT,C,1.2200898274320924,8.443637973924048,24.805047497518785,19.785906706366085,49.43182,False,True,False,True,covered + bad,True
20231029063501,46095,Calvin Ridley,WR,53430.0,Trevor Lawrence,IN,COVER_1_MAN,JAX,PIT,I,97.45207420928637,20.15299420215041,83.58854388203602,60.74011059123777,90.22692,False,False,True,False,typical,False
20231029063655,41290,Allen Robinson,WR,44814.0,Mitchell Trubisky,GO,COVER_2_ZONE,PIT,JAX,IN,-134.10215377807617,7.991445525115978,0.26938891251949526,18.40351623422657,30.45702,False,True,False,True,covered + bad,False
20231029063711,44835,Evan Engram,TE,53430.0,Trevor Lawrence,IN,COVER_1_MAN,JAX,PIT,C,99.18745282772079,11.672235435821898,90.1531263292216,30.3842336594357,89.79673,False,False,True,False,typical,False
20231029063770,44835,Evan Engram,TE,53430.0,Trevor Lawrence,IN,COVER_1_MAN,JAX,PIT,C,80.50269169660889,11.917247603222583,66.20586984262016,31.341273217070746,80.39095,False,False,False,False,typical,False
20231029063928,54673,Connor Heyward,TE,44814.0,Mitchell Trubisky,HITCH,COVER_2_ZONE,PIT,JAX,C,99.98280941553048,13.478387441585953,99.08549553381539,37.17566992769035,92.559395,False,False,True,False,typical,False
20231029063953,54905,Jaylen Warren,RB,44814.0,Mitchell Trubisky,FLAT,COVER_2_ZONE,PIT,JAX,C,74.6099710287183,19.203275081239894,62.994470438111435,57.805189281156956,82.253365,False,False,False,False,typical,False
20231029063978,54673,Connor Heyward,TE,44814.0,Mitchell Trubisky,HITCH,COVER_2_ZONE,PIT,JAX,C,3.2091713917907327,5.4723236193782805,28.22912235927974,11.477385509712178,50.41604,False,True,False,False,typical,False
20231029064003,54905,Jaylen Warren,RB,44814.0,Mitchell Trubisky,OUT,COVER_2_ZONE,PIT,JAX,C,98.15627652665869,12.738749215296622,85.67276336310789,34.36126471005246,88.73928,False,False,True,False,typical,False
20231029064055,55036,Rod Williams,TE,44814.0,Mitchell Trubisky,HITCH,COVER_2_ZONE,PIT,JAX,I,75.68658008535607,7.390012844040319,63.63958599177655,16.638309939033036,76.89642,False,True,False,False,typical,False
20231029064133,54905,Jaylen Warren,RB,44814.0,Mitchell Trubisky,ANGLE,COVER_2_ZONE,PIT,JAX,I,11.269700259435922,10.620618885088902,35.6798525450163,26.54189706507869,59.52366,False,False,False,False,typical,False
20231029064320,54603,Calvin Austin III,WR,44814.0,Mitchell Trubisky,HITCH,COVER_6_ZONE,PIT,JAX,C,96.08796270495408,34.76137749295129,80.79540621012336,85.26867999432865,91.23229,True,False,True,False,open + exceptional,False
20231029064381,53453,Najee Harris,RB,44814.0,Mitchell Trubisky,ANGLE,COVER_2_ZONE,PIT,JAX,C,97.7783739566803,15.70662134929944,84.42506734722814,45.930809584573936,89.31246,False,False,True,False,typical,False
20231029064406,53453,Najee Harris,RB,44814.0,Mitchell Trubisky,OUT,COVER_2_ZONE,PIT,JAX,C,45.81035062843266,24.573661741746264,50.928682830001414,71.0832269956047,77.86981,False,False,False,False,typical,False
20231029064436,53453,Najee Harris,RB,44814.0,Mitchell Trubisky,ANGLE,COVER_4_ZONE,PIT,JAX,C,91.61055054577241,30.18717556500269,74.85467177087764,80.12193392882462,89.15617,True,False,False,False,typical,False
20231029064461,55036,Rod Williams,TE,44814.0,Mitchell Trubisky,FLAT,COVER_2_ZONE,PIT,JAX,I,97.61573498835787,72.10284132230356,84.0351623422657,97.91578051892812,92.79028,True,False,True,False,open + exceptional,False
20231029064484,54673,Connor Heyward,TE,44814.0,Mitchell Trubisky,HITCH,PREVENT,PIT,JAX,C,95.58418781634828,13.516640856833988,80.07230965546576,37.33163192967531,87.09299,False,False,True,False,typical,False
2023102907234,54473,Drake London,WR,54539.0,Desmond Ridder,HITCH,COVER_2_ZONE,ATL,TEN,C,80.14224305024828,16.249279886328623,65.97901602155112,47.79526442648518,82.40835,False,False,False,False,typical,False
2023102907281,42486,MyCole Pruitt,TE,54539.0,Desmond Ridder,GO,COVER_4_ZONE,ATL,TEN,I,1.7218403095682788,2.505478375815912,25.9109598752304,4.600879058556642,47.081123,False,True,False,False,typical,False
2023102907417,54608,Chig Okonkwo,TE,55898.0,Will Levis,CROSS,COVER_3_ZONE,TEN,ATL,C,1.658971626739003e-05,13.733377569310392,16.673755848575077,38.090174393874946,46.794033,False,False,False,True,typical,True
2023102907475,54483,Treylon Burks,WR,55898.0,Will Levis,CROSS,COVER_1_MAN,TEN,ATL,I,-38.12410237225499,15.557744751984046,4.827732879625691,45.35658584999291,38.978035,False,False,False,True,typical,False
2023102907618,53433,Kyle Pitts,TE,54539.0,Desmond Ridder,POST,COVER_6_ZONE,ATL,TEN,I,-25.538099243232672,0.0,6.075428895505459,0.17368495675599036,31.125122,False,True,False,True,covered + bad,False
2023102907729,43334,Derrick Henry,RB,55898.0,Will Levis,FLAT,COVER_1_MAN,TEN,ATL,C,88.87212861736771,31.768206284752296,72.21040691904155,82.07145895363675,88.47501,True,False,False,False,typical,False
2023102907759,39973,DeAndre Hopkins,WR,55898.0,Will Levis,GO,COVER_4_ZONE,TEN,ATL,C,-0.6608486176079009,9.296956186107366,13.866439812845597,22.34510137530129,41.25258,False,True,False,True,covered + bad,True
2023102907837,54473,Drake London,WR,54539.0,Desmond Ridder,OUT,COVER_3_ZONE,ATL,TEN,C,99.38275935783068,58.450227742683175,91.37955479937615,95.95207713029916,94.130554,True,False,True,False,open + exceptional,False
2023102907889,42486,MyCole Pruitt,TE,54539.0,Desmond Ridder,CROSS,COVER_4_ZONE,ATL,TEN,C,96.94385747766319,17.740872833554022,82.4826315043244,53.1050616758826,89.30009,False,False,True,False,typical,False
2023102907914,54473,Drake London,WR,54539.0,Desmond Ridder,HITCH,COVER_2_ZONE,ATL,TEN,C,-0.2682626623915052,8.071032353680003,14.511555366510704,18.6091025095704,40.98289,False,True,False,True,covered + bad,True
20231029071009,54608,Chig Okonkwo,TE,55898.0,Will Levis,CROSS,COVER_3_ZONE,TEN,ATL,C,81.20897400658578,14.745177121112079,66.62413157521621,42.102651354033746,82.0007,False,False,False,False,typical,False
20231029071066,55946,Tyjae Spears,RB,55898.0,Will Levis,HITCH,COVER_2_ZONE,TEN,ATL,I,94.36352413176792,7.4100094186624945,78.12278463065361,16.6950233943003,84.1566,False,True,True,False,covered + exceptional,False
20231029071192,55872,Bijan Robinson,RB,54539.0,Desmond Ridder,HITCH,COVER_4_ZONE,ATL,TEN,I,97.04992631123285,23.787893819666554,82.68112859775982,69.55905288529704,90.62627,False,False,True,False,typical,False
20231029071270,39973,DeAndre Hopkins,WR,55898.0,Will Levis,CORNER,COVER_4_ZONE,TEN,ATL,I,-34.57691688090563,11.202113324627675,5.104210974053594,28.604849000425354,35.83502,False,False,False,True,typical,False
20231029071387,53433,Kyle Pitts,TE,54539.0,Desmond Ridder,SLANT,COVER_1_MAN,ATL,TEN,C,82.90278858476086,7.646168188862685,67.70168722529421,17.396852403232668,79.24782,False,True,False,False,typical,False
20231029071412,53433,Kyle Pitts,TE,54539.0,Desmond Ridder,IN,COVER_4_ZONE,ATL,TEN,C,78.9564457619392,16.623664060366544,65.2275627392599,49.12803062526584,82.2215,False,False,False,False,typical,False
20231029071437,54473,Drake London,WR,54539.0,Desmond Ridder,OUT,COVER_3_ZONE,ATL,TEN,C,5.547137309820184,8.89857232569284,30.937189848291506,21.17538636041401,54.658054,False,True,False,False,typical,False
20231029071583,39973,DeAndre Hopkins,WR,55898.0,Will Levis,CROSS,COVER_4_ZONE,TEN,ATL,C,93.54157170441736,6.4517696847634225,76.98142634339997,14.036580178647384,83.346695,False,True,True,False,covered + exceptional,False
20231029071705,54473,Drake London,WR,54539.0,Desmond Ridder,GO,COVER_1_MAN,ATL,TEN,I,-2.5591433048394507,13.132615575131041,12.072876790018432,35.80745781936764,42.646904,False,False,False,True,typical,False
20231029072131,54628,Kyle Philips,WR,55898.0,Will Levis,HITCH,COVER_2_ZONE,TEN,ATL,C,99.05961043486478,27.66740442454295,89.39458386502199,76.9176237062243,92.74523,True,False,True,False,open + exceptional,False
20231029072310,52465,Van Jefferson,WR,42831.0,Taylor Heinicke,HITCH,COVER_1_MAN,ATL,TEN,C,97.90710511151264,6.5351760230496545,84.7653480788317,14.284701545441655,86.57034,False,True,True,False,covered + exceptional,False
20231029072603,39973,DeAndre Hopkins,WR,55898.0,Will Levis,CROSS,COVER_2_ZONE,TEN,ATL,C,8.39995135229401,10.340182343021525,33.574365518219196,25.62739259889409,57.68737,False,False,False,False,typical,False
20231029072779,53433,Kyle Pitts,TE,42831.0,Taylor Heinicke,HITCH,COVER_3_ZONE,ATL,TEN,C,-0.2814733081322629,9.387014518628519,14.476109456968667,22.649936197362823,41.79315,False,True,False,True,covered + bad,True
20231029072849,46992,KhaDarel Hodge,WR,42831.0,Taylor Heinicke,HITCH,COVER_4_ZONE,ATL,TEN,C,90.14293737464172,19.433107896693116,73.30923011484475,58.5779101091734,86.67802,False,False,False,False,typical,False
20231029072896,54473,Drake London,WR,42831.0,Taylor Heinicke,POST,COVER_2_ZONE,ATL,TEN,C,82.96585781499743,13.304968496940916,67.75131149865305,36.44548419112434,81.82261,False,False,False,False,typical,False
20231029072924,44931,Mack Hollins,WR,42831.0,Taylor Heinicke,GO,COVER_4_ZONE,ATL,TEN,I,0.011803673362464906,3.947423227096749,18.261732596058415,7.62795973344676,41.63836,False,True,False,True,covered + bad,False
20231029073090,39973,DeAndre Hopkins,WR,55898.0,Will Levis,GO,COVER_2_ZONE,TEN,ATL,C,89.24805212395009,124.08435812859284,72.59322274209556,99.71643272366369,90.037445,True,False,False,False,typical,False
20231029073169,46992,KhaDarel Hodge,WR,42831.0,Taylor Heinicke,POST,COVER_1_MAN,ATL,TEN,C,69.1775432540453,16.657615583683736,60.3998298596342,49.23436835389196,79.84572,False,False,False,False,typical,False
20231029073205,44931,Mack Hollins,WR,42831.0,Taylor Heinicke,OUT,COVER_3_ZONE,ATL,TEN,C,90.19535597180948,20.641269640705218,73.3588543882036,62.19339288246136,87.04895,False,False,False,False,typical,False
20231029073529,52465,Van Jefferson,WR,42831.0,Taylor Heinicke,GO,COVER_4_ZONE,ATL,TEN,I,-0.644796769138789,37.150698120936795,13.894796540479229,87.32454274776691,55.05493,True,False,False,True,open + bad,False
20231029073659,54608,Chig Okonkwo,TE,55898.0,Will Levis,OUT,COVER_1_MAN,TEN,ATL,C,30.461478233337402,23.98975533087537,45.14391039274068,69.97022543598469,74.30853,False,False,False,False,typical,False
20231029073729,43334,Derrick Henry,RB,55898.0,Will Levis,FLAT,COVER_6_ZONE,TEN,ATL,C,61.050182580947876,15.567869134027319,56.8481497235219,45.38494257762654,77.36886,False,False,False,False,typical,False
20231029073809,53074,Nick Westbrook-Ikhine,WR,55898.0,Will Levis,POST,COVER_3_ZONE,TEN,ATL,C,0.12661442692660785,48.919266440793876,20.57280589819935,93.236920459379,61.508762,True,False,False,True,open + bad,False
20231029073886,47991,Scott Miller,WR,42831.0,Taylor Heinicke,HITCH,COVER_2_ZONE,ATL,TEN,C,99.98897197476366,18.421888635170372,99.3690628101517,55.26726215794697,93.61182,False,False,True,False,typical,False
20231029073933,52465,Van Jefferson,WR,42831.0,Taylor Heinicke,IN,COVER_4_ZONE,ATL,TEN,C,62.31233043566817,16.26190335628435,57.41528427619452,47.85197788175245,78.05087,False,False,False,False,typical,False
20231029073958,46992,KhaDarel Hodge,WR,42831.0,Taylor Heinicke,HITCH,COVER_2_ZONE,ATL,TEN,C,39.09005885197985,17.787154890445777,48.433290798241885,53.23266695023394,73.5952,False,False,False,False,typical,False
20231029074020,44931,Mack Hollins,WR,42831.0,Taylor Heinicke,HITCH,COVER_2_ZONE,ATL,TEN,C,29.116520820498927,34.82350918169777,44.59804338579328,85.36083935913796,76.42354,True,False,False,False,typical,False
20231029074076,47991,Scott Miller,WR,42831.0,Taylor Heinicke,GO,COVER_4_ZONE,ATL,TEN,C,-22.47068137383481,7.41146996615106,6.465333900467886,16.702112576208705,34.515537,False,True,False,True,covered + bad,True
20231029074317,52465,Van Jefferson,WR,42831.0,Taylor Heinicke,SLANT,COVER_4_ZONE,ATL,TEN,C,99.56987581469576,15.593052539410504,92.76194527151567,45.48419112434425,91.59111,False,False,True,False,typical,False
20231029074371,52465,Van Jefferson,WR,42831.0,Taylor Heinicke,HITCH,COVER_2_ZONE,ATL,TEN,I,93.47840297705989,14.745025734598402,76.93180207004112,42.09556217212534,86.397156,False,False,True,False,typical,False
202310290855,44852,Curtis Samuel,WR,54609.0,Sam Howell,SLANT,COVER_1_MAN,WAS,PHI,C,96.6051459312439,7.631883677408837,81.68155394867432,17.31178222033177,85.69201,False,True,True,False,covered + exceptional,False
202310290880,54481,Jahan Dotson,WR,54609.0,Sam Howell,HITCH,COVER_6_ZONE,WAS,PHI,C,75.23083377468538,3.8058247872775794,63.35601871544024,7.2664114561179645,75.27268,False,True,False,False,typical,False
2023102908236,47859,Terry McLaurin,WR,54609.0,Sam Howell,SCREEN,COVER_3_ZONE,WAS,PHI,C,94.56912875175476,11.363573647090107,78.47724372607401,29.17907273500638,85.66919,False,False,True,False,typical,False
2023102908357,46270,Boston Scott,RB,52461.0,Jalen Hurts,FLAT,COVER_2_ZONE,PHI,WAS,C,99.88759396183013,25.68812578302743,96.44123068197929,73.43683538919609,93.96666,False,False,True,False,typical,False
2023102908382,46118,Dallas Goedert,TE,52461.0,Jalen Hurts,OUT,COVER_1_MAN,PHI,WAS,I,1.931038886937797,8.578575542824847,26.32213242591805,20.232525166595774,50.750053,False,True,False,False,typical,False
2023102908524,47859,Terry McLaurin,WR,54609.0,Sam Howell,GO,COVER_4_ZONE,WAS,PHI,C,-1.8248181899152005,34.073293370978604,12.668368070324684,84.54558343967106,53.484108,True,False,False,True,open + bad,False
2023102908596,47834,A.J. Brown,WR,52461.0,Jalen Hurts,CROSS,COVER_1_MAN,PHI,WAS,C,99.77918863296509,20.14313626687033,94.87452148022119,60.69757549978733,92.996925,False,False,True,False,typical,False
